,MSFT_Open,MSFT_Close,MSFT_Volume,AAPL_Open,AAPL_Close,AAPL_Volume,GOOGL_Open,GOOGL_Close,GOOGL_Volume,MSFT_SO_K,MSFT_SO_D,MSFT_SO_B/S_Decision,AAPL_SO_K,AAPL_SO_D,AAPL_SO_B/S_Decision,GOOGL_SO_K,GOOGL_SO_D,GOOGL_SO_B/S_Decision,MSFT_MACD,MSFT_signal_MACD,MSFT_signal_MACD_diff,MSFT_MACD_B/S_Decision,AAPL_MACD,AAPL_signal_MACD,AAPL_signal_MACD_diff,AAPL_MACD_B/S_Decision,GOOGL_MACD,GOOGL_signal_MACD,GOOGL_signal_MACD_diff,GOOGL_MACD_B/S_Decision,MSFT_Final_BorS_Decision,AAPL_Final_BorS_Decision,GOOGL_Final_BorS_Decision,Cash Balance,MSFT_owned_shares,AAPL_owned_shares,GOOGL_owned_shares,Portfolio Value,NS Portfolio Value,SP_500_Value_per_unit,SP_500_Total_Value,Strategy_Portfolio_DReturns,NS_Portfolio_DReturns,SP_500_DReturns,Maximum Value,Drawdown,Drawdown (%),Maximum Drawdown
2017-06-08,66.86484124576636,66.34843444824219,24588300,36.38071604638971,36.31978988647461,85003200,50.21149826049805,50.2140007019043,33758000,88.69112354155466,97.22243882019313,Sell,81.02625464360747,81.19220132605838,Sell,100.0,96.87664459811826,Sell,1.170099680689674,0.9510053410057376,0.21909433968393632,NA,0.4402672473601754,0.501968097395971,-0.06170085003579562,NA,1.109672907114259,1.1532005468996074,-0.04352763978534835,NA,NA,NA,NA,28.220739618584048,21626,9135,0,1766632.523990631,1663714.9117660522,2433.7900390625,1182821.958984375,-0.005397817591660803,-0.0016854803577472932,0.00026720472849017796,1776842.9233322144,-10210.399341583252,-0.005746371391363684,-201135.96661376953
2017-06-09,66.43140645712785,64.8453140258789,49187400,36.36664882531257,34.91141891479492,259530800,50.27450180053711,48.50600051879883,72958000,56.34911580148317,88.49226198048976,Sell,0.0,62.47022848305526,NA,45.000786155796426,85.89531019618967,Sell,1.0393410860288839,0.9686724900103669,0.07066859601851694,NA,0.31280928628642357,0.46413633517406155,-0.15132704888763798,NA,0.9475106706314591,1.1120625716459778,-0.16455190101451866,NA,NA,NA,NA,28.220739618584048,21626,9135,0,1721260.5729103088,1611043.8792800903,2431.77001953125,1181840.2294921875,-0.025682732806159292,-0.03165868870529687,-0.0008299892344156845,1776842.9233322144,-55582.35042190552,-0.031281521676473675,-201135.96661376953
2017-06-12,63.85864507286301,64.34738159179688,47761700,34.152172098701115,34.07718276977539,289229200,47.93600082397461,48.09049987792969,84042000,45.63531376838062,77.6193247341659,Sell,0.0,48.06856538616727,NA,31.621274358546003,72.21956506789887,NA,0.885329444917403,0.9520038809917742,-0.06667443607437129,Sell,0.14283552987338766,0.3998761741139268,-0.25704064424053913,NA,0.7765172926837849,1.0449535158535392,-0.26843622316975435,NA,Sell,NA,NA,28.220739618584048,21626,9135,0,1702871.5389060974,1590554.0749855042,2429.389892578125,1180683.4877929688,-0.010683469018940683,-0.012718340299795128,-0.000978763178264619,1776842.9233322144,-73971.38442611694,-0.04163079552771846,-201135.96661376953
2017-06-13,64.56866354005489,65.14962005615234,25258600,34.48493756942415,34.35136413574219,136661600,48.60200119018555,48.525001525878906,40108000,62.89674022333759,70.19867277883341,NA,11.381649060410231,35.98584520729305,NA,45.612636471732785,63.6755926002391,NA,0.818572060064497,0.9253175168063188,-0.10674545674182179,NA,0.029909470369091196,0.3258828333649597,-0.2959733629958685,NA,0.6683600221317434,0.9696348171091801,-0.3012747949774367,NA,NA,NA,NA,-8.256671921233647,0,29381,14366,1706387.6015930176,1606300.6652374268,2440.35009765625,1186010.1474609375,0.0020647844576573426,0.009900065957874515,0.004511505177332342,1776842.9233322144,-70455.32173919678,-0.03965196968962677,-201135.96661376953
2017-06-14,65.38942042369962,64.79924011230469,25510700,34.5646082009577,34.01626205444336,126124800,48.775001525878906,48.39649963378906,30110000,55.357762848477634,61.78601123664673,NA,0.0,18.481580740803544,Buy,41.474754571987305,52.74189031161251,NA,0.7289902723079678,0.8860520679066486,-0.15706179559868083,NA,-0.08563800120220577,0.24357866645152662,-0.32921666765373236,NA,0.5657539182318772,0.8888586373337195,-0.32310471910184235,NA,NA,NA,NA,-8.256671921233647,0,29381,14366,1694695.909160614,1597306.8320121765,2437.919921875,1184829.08203125,-0.0068517213917217434,-0.005599096993414321,-0.0009958307964025304,1776842.9233322144,-82147.01417160034,-0.046232006832402146,-201135.96661376953
2017-06-15,63.87706644203465,64.45802307128906,26068700,33.58507883249195,33.812381744384766,128661600,47.4010009765625,48.00899887084961,48552000,48.01593978667608,53.65097448567102,NA,0.0,2.276329812082052,Buy,28.996865203761757,38.54126335236485,NA,0.6232779364939631,0.8334972416241115,-0.21021930513014842,NA,-0.19145467174049458,0.1565719988131224,-0.34802667055361697,NA,0.4480054407170684,0.8006879980103894,-0.352682557293321,NA,NA,NA,NA,-8.256671921233647,0,29381,14366,1683138.8658103943,1586903.8429107666,2432.4599609375,1182175.541015625,-0.006819538117575297,-0.006512830780486256,-0.0022395981461527104,1776842.9233322144,-93704.05752182007,-0.05273626401713188,-201135.96661376953
2017-06-16,64.3012707630821,64.55024719238281,48345100,33.69287394117851,33.339027404785156,201444400,47.89550018310547,47.930999755859375,51184000,47.826518918715216,51.94645510911742,NA,0.0,2.276329812082052,Buy,15.098488448798065,32.56080381096518,NA,0.5407089088466677,0.7749395750686228,-0.2342306662219551,NA,-0.30993811111329705,0.06326997682783851,-0.3732080879411356,NA,0.3444247333120387,0.7094353450707193,-0.36501061175868055,NA,NA,NA,NA,-8.256671921233647,0,29381,14366,1668110.7066726685,1580352.7568893433,2433.14990234375,1182510.8525390625,-0.008928650774450597,-0.00412821863825541,0.0002836393681004967,1776842.9233322144,-108732.2166595459,-0.06119405110702425,-201135.96661376953
2017-06-19,65.01131189301667,65.35250854492188,23798300,33.66475461598357,34.29277420043945,130165600,48.48249816894531,48.76100158691406,29376000,65.83891042452127,55.987174440345555,NA,30.880153351538887,8.45236048238983,Buy,41.44680105332577,34.525909149921134,NA,0.5338542069455201,0.7267225014440023,-0.1928682944984822,NA,-0.32315259289320863,-0.014014537116370917,-0.30913805577683773,NA,0.32555766151688204,0.6326598083599518,-0.3071021468430698,NA,NA,NA,NA,-8.256671921233647,0,29381,14366,1708056.547580719,1610148.7138252258,2453.4599609375,1192381.541015625,0.02394675650019007,0.018853991177596896,0.008347228657875183,1776842.9233322144,-68786.37575149536,-0.03871269364795418,-201135.96661376953
2017-06-20,65.30641188658836,64.4672622680664,21512200,34.41697146840424,33.98110580444336,99600400,48.765499114990234,48.449501037597656,25946000,35.87273708572317,50.582373812822674,NA,20.789039119710786,10.33383849424994,Buy,22.71139145327708,29.945660146229994,NA,0.45178196876162247,0.6717343949075264,-0.21995242614590393,NA,-0.35468560487552736,-0.08214875066820221,-0.27253685420732515,NA,0.2822166621704554,0.5625711791220526,-0.2803545169515972,NA,NA,NA,NA,-8.256671921233647,0,29381,14366,1694424.4015464783,1594753.0908470154,2437.030029296875,1184396.5942382812,-0.007981085903478569,-0.009561615548935865,-0.0066966373620162,1776842.9233322144,-82418.52178573608,-0.04638481021787337,-201135.96661376953
2017-06-21,64.74391356625095,64.79924011230469,19891100,34.10062450376655,34.182640075683594,85063200,48.53950119018555,48.929500579833984,23232000,41.407364316032144,47.79229410633358,NA,27.31426072972903,15.796690640195745,Buy,43.73632983833911,30.397975199500358,NA,0.4088144082574985,0.6191503975775209,-0.2103359893200224,NA,-0.35927214698637755,-0.1375734299318373,-0.22169871705454025,NA,0.2833344562264912,0.5067238345429403,-0.22338937831644912,NA,NA,NA,NA,-8.256671921233647,0,29381,14366,1707241.3533935547,1606206.0401802063,2435.610107421875,1183706.5122070312,0.007564192203192155,0.0071816442300218775,-0.0005826443900691647,1776842.9233322144,-69601.56993865967,-0.03917148163447779,-201135.96661376953
2017-06-22,65.04819309369324,64.78999328613281,22965700,34.15920311785058,34.12639617919922,76425200,48.84349822998047,48.83100128173828,20190000,39.73374634860961,46.13585541872028,NA,25.49321120543252,20.89533288128225,Buy,39.42186390408956,32.48297493956592,NA,0.3697538729171157,0.5692710926454398,-0.19951721972832415,NA,-0.3632580147758375,-0.18271034690063737,-0.18054766787520016,NA,0.2731238442430808,0.46000383648296844,-0.18687999223988766,NA,NA,NA,NA,-8.256671921233647,0,29381,14366,1704173.8105545044,1604143.5759429932,2434.5,1183167.0,-0.0017967833504928254,-0.0012840595699551427,-0.00045578207221763645,1776842.9233322144,-72669.11277770996,-0.04089788231895561,-201135.96661376953
2017-06-23,64.63323210344494,65.6660385131836,27617300,34.00923548455947,34.27872085571289,141757600,48.775001525878906,49.304500579833984,31280000,54.82795119126076,47.5361418732294,NA,30.42513799291787,26.980360479865823,NA,60.16207861648356,41.49569297310302,NA,0.40482111977507884,0.5363810980713677,-0.13155997829628885,NA,-0.35008989694283343,-0.21618625690907659,-0.13390364003375685,NA,0.2997835783578111,0.427959784857937,-0.1281762065001259,NA,NA,NA,NA,-8.256671921233647,0,29381,14366,1715451.5527915955,1619357.3639144897,2438.300048828125,1185013.8237304688,0.00661771831443736,0.009484056290007148,0.0015609155178168965,1776842.9233322144,-61391.3705406189,-0.03455081466936209,-201135.96661376953
2017-06-26,65.84121751074147,65.03894805908203,19607000,34.48727318844943,34.170921325683594,102769600,49.5,48.60449981689453,30358000,27.370973391470294,39.8425544666192,NA,26.934834241758406,26.191296657909724,NA,29.500647479009146,39.106462258239695,NA,0.37765780265826265,0.5046364389887467,-0.126978636330484,NA,-0.3443827597604212,-0.2418255574793455,-0.1025572022810757,NA,0.2614139806535789,0.3946506240170654,-0.1332366433634865,NA,NA,NA,NA,-8.256671921233647,0,29381,14366,1702228.0838394165,1603964.2071304321,2439.070068359375,1185388.0532226562,-0.007708447918951755,-0.009505719445921157,0.000315801794623205,1776842.9233322144,-74614.83949279785,-0.04199292943287773,-201135.96661376953
2017-06-27,64.65166447526758,63.82173156738281,25215100,33.981110191835505,33.68115997314453,99047600,48.08000183105469,47.40449905395508,48872000,0.0,32.668007049474554,NA,11.07747488707986,24.248983811383543,Buy,0.0,34.56418396758428,NA,0.25497231779975493,0.45470361475094834,-0.1997312969511934,NA,-0.3750560478142333,-0.2684716555463231,-0.10658439226791022,NA,0.1326466967402382,0.3422498385617,-0.20960314182146178,NA,NA,NA,NA,-8.256671921233647,0,29381,14366,1670599.1945800781,1572316.3507957458,2419.3798828125,1175818.623046875,-0.018580876181997108,-0.019731024042803136,-0.00807282488613359,1776842.9233322144,-106243.72875213623,-0.05979354019256319,-201135.96661376953
2017-06-28,63.82175180138975,64.3658218383789,25806200,33.859253761451534,34.17326354980469,88329600,47.53300094604492,48.050498962402344,54912000,17.825630514659935,27.951660289200117,NA,27.010670134861908,24.18826569241012,Buy,22.993398452669,30.415597690450248,NA,0.19934875649093442,0.4036326430989456,-0.20428388660801117,NA,-0.3555575574354748,-0.28588883592415343,-0.06966872151132136,NA,0.08178176105190005,0.29015622305974004,-0.20837446200784,NA,NA,NA,NA,-8.256671921233647,0,29381,14366,1694338.1244506836,1591492.3652496338,2440.68994140625,1186175.3115234375,0.014209829591455447,0.012196028136566062,0.008808066374833778,1776842.9233322144,-82504.79888153076,-0.046433366617913995,-201135.96661376953
2017-06-29,63.97849682689991,63.15778732299805,28918700,33.9108109258324,33.66944122314453,125997600,47.567501068115234,46.89099884033203,64134000,0.0,20.004911019478197,Buy,10.698048399109238,21.229233131145463,Buy,0.0,22.531224909632343,Buy,0.057129836785648536,0.3343320818362862,-0.2772022450506377,NA,-0.37641997926620263,-0.30399506459256326,-0.07242491467363937,NA,-0.05149740640242584,0.22182549716730687,-0.2733229035697327,NA,NA,NA,NA,-8.256671921233647,0,29381,14366,1662877.9419174194,1560239.155544281,2419.699951171875,1175974.1762695312,-0.018567830162863008,-0.019637674919320447,-0.008600023246820632,1776842.9233322144,-113964.98141479492,-0.06413902991552564,-201135.96661376953
2017-06-30,63.425237099491966,63.563560485839844,24161100,33.84988936135207,33.74912643432617,92096400,47.199501037597656,46.48400115966797,45754000,10.918928462546795,11.223106473735404,Buy,13.278074410573549,17.7998204146766,Buy,0.0,10.49880918633563,Buy,-0.022576925911010903,0.2629502802868268,-0.2855272061978377,NA,-0.38211884015879605,-0.3196198197058098,-0.06249902045298622,NA,-0.18779859296346046,0.13990067914115342,-0.3276992721046139,NA,NA,NA,NA,-8.256671921233647,0,29381,14366,1659372.2444267273,1559568.63224411,2423.409912109375,1177777.2172851562,-0.002108210953023937,-0.00042975674452738755,0.0015332318107057485,1776842.9233322144,-117470.67890548706,-0.0661120222631653,-201135.96661376953
2017-07-03,63.93242536489544,62.86273193359375,16165500,33.9506473831787,33.627262115478516,57111200,46.6609992980957,45.972999572753906,33896000,0.0,5.748911795441346,Buy,9.389360406596001,14.290725647644118,Buy,0.0,4.5986796905338,Buy,-0.14067450853445962,0.18222532252256954,-0.32289983105702913,NA,-0.3919504991689422,-0.33408595559843635,-0.057864543570505855,NA,-0.33321077634244745,0.04527838804443325,-0.3784891643868807,NA,NA,NA,NA,-8.256671921233647,0,29381,14366,1648450.700077057,1545742.8294029236,2429.010009765625,1180498.8647460938,-0.006581732571671162,-0.008865145499427074,0.002310833849555216,1776842.9233322144,-128392.22325515747,-0.0722586231845279,-201135.96661376953
2017-07-05,62.945698949546866,63.70185852050781,21176300,33.67178509436675,33.76551818847656,86278400,46.209999084472656,46.612998962402344,41882000,20.91911261240699,9.932734317922744,Buy,13.893107004833919,14.85385207119493,Buy,15.090762066754035,7.616832103884607,Buy,-0.16465910327438849,0.11284843736317794,-0.27750754063756644,NA,-0.38415771907541085,-0.34410030829383126,-0.040057410781579594,NA,-0.39228634447263033,-0.04223455845897947,-0.35005178601365083,NA,NA,NA,NA,-8.256671921233647,0,29381,14366,1661707.032989502,1562546.906578064,2432.5400390625,1182214.458984375,0.00804169206384242,0.010871198530244097,0.001453279024245635,1776842.9233322144,-115135.8903427124,-0.06479801271729273,-201135.96661376953
2017-07-06,62.954932090722856,63.2315788269043,21117600,33.51478265767537,33.44682312011719,96515200,46.25,46.384498596191406,40298000,9.478431864611474,8.263294587913052,Buy,3.5114883252768005,10.154015709277907,Buy,9.70287464931509,4.958727343213825,Buy,-0.21908918464555427,0.046460912961431504,-0.2655500976069858,NA,-0.39909736725785905,-0.3550997200866368,-0.04399764717122223,NA,-0.4523280712869209,-0.12425326102456777,-0.3280748102623531,NA,NA,NA,NA,-8.256671921233647,0,29381,14366,1649060.8169250488,1551529.135318756,2409.75,1171138.5,-0.007610376446263167,-0.007051161928595451,-0.009368823820586791,1776842.9233322144,-127782.10640716553,-0.07191525189380753,-201135.96661376953
2017-07-07,63.35145104902927,64.05228424072266,16878300,33.48666322030046,33.78661346435547,76806800,46.54949951171875,47.04050064086914,33266000,34.12661585806276,15.088617759525604,Buy,15.015824384525505,11.017570906361161,Buy,25.170968731363892,9.992921089486604,Buy,-0.1937677147070218,-0.001584812572259161,-0.19218290213476266,NA,-0.37914831923070125,-0.3599094399154497,-0.019238879315251534,NA,-0.4418839269501902,-0.18777939420969225,-0.25410453274049793,NA,NA,NA,NA,-8.256671921233647,0,29381,14366,1668468.322402954,1571079.461719513,2425.179931640625,1178637.4467773438,0.011768823368257575,0.012600682743054259,0.006403125486305727,1776842.9233322144,-108374.60092926025,-0.06099278642257202,-201135.96661376953
2017-07-10,64.05229445974746,64.53181457519531,15014500,33.770209564809264,33.992828369140625,84362400,47.09749984741211,47.54999923706055,29030000,59.53978254657286,24.81278857633082,Buy,41.58003653628276,16.677963331503,Buy,47.33601043359177,19.460123176204956,Buy,-0.13346764502850306,-0.027961379063507943,-0.10550626596499511,NA,-0.3427477527965834,-0.35647710249167647,0.01372934969509304,Buy,-0.3880217158568584,-0.2278278585391255,-0.16019385731773292,NA,NA,Buy,NA,-8.256671921233647,0,29381,14366,1681846.5793533325,1584185.0214653015,2427.429931640625,1179730.9467773438,0.008018286455154788,0.00834175486671107,0.0009277662125786179,1776842.9233322144,-94996.34397888184,-0.053463557600651496,-201135.96661376953
2017-07-11,64.55023142715464,64.54100799560547,17460000,33.91550032049102,34.102970123291016,79127200,47.5260009765625,47.67649841308594,29224000,59.86773170764897,36.786334917860614,NA,75.463301404035,29.8927515309908,NA,51.13307295155456,29.68673776651587,NA,-0.08396962362340332,-0.03916302797548702,-0.0448065956479163,NA,-0.30153659639550767,-0.34548900127244275,0.04395240487693508,NA,-0.33130897556396377,-0.24852408194409317,-0.0827848936198706,NA,NA,NA,NA,-8.256671921233647,0,29381,14366,1686899.941394806,1587319.1567649841,2425.530029296875,1178807.5942382812,0.003004651020794391,0.0019783896812657353,-0.0007826806116978391,1776842.9233322144,-89942.98193740845,-0.05061954591277729,-201135.96661376953
2017-07-12,65.1865236935777,65.61071014404297,17750900,34.182644829062234,34.152183532714844,99538000,48.042999267578125,48.382999420166016,32042000,98.02631757998014,52.20777591137524,NA,80.32466896276254,43.17906392257653,NA,72.33976043502307,41.136537440169676,NA,0.04110016138270112,-0.023110390103849396,0.06421055148655051,Buy,-0.2618864828349814,-0.3287684975849505,0.06688201474996913,NA,-0.22674126137295758,-0.24416751782986607,0.017426256456908484,Buy,NA,NA,NA,-8.256671921233647,0,29381,14366,1698495.4740447998,1605670.9940834045,2443.25,1187419.5,0.006873871037310186,0.011561529538786752,0.007305607635895495,1776842.9233322144,-78347.44928741455,-0.0440936271060388,-201135.96661376953
2017-07-13,65.93345008635556,66.18242645263672,20269800,34.09593563211626,34.62788009643555,100797600,48.540000915527344,48.442501068115234,30492000,100.0,70.31208953845295,NA,100.0,62.47676625752117,NA,74.12579165106553,54.02112084051976,NA,0.18422793024815576,0.018357273966551634,0.16587065628160413,NA,-0.18988981347695955,-0.30099276076335235,0.1111029472863928,NA,-0.1374844733655607,-0.222830908937005,0.0853464355714443,NA,NA,NA,NA,-8.256671921233647,0,29381,14366,1713326.7154579163,1617514.6865234375,2447.830078125,1189645.41796875,0.008731987597115687,0.007376163911333444,0.0018745843139260643,1776842.9233322144,-63516.207874298096,-0.03574666451392482,-201135.96661376953
2017-07-14,66.61584782388591,67.11380767822266,25868100,34.67474569953665,34.92548370361328,80528400,48.70000076293945,48.84550094604492,21592000,100.0,83.4867663668404,Sell,100.0,79.47360138061606,Sell,86.22243748947996,66.23141459214298,NA,0.36856382493024853,0.08839858415929103,0.2801652407709575,NA,-0.10757772137343125,-0.2623097528853681,0.15473203151193687,NA,-0.03383902841533626,-0.18503253283267126,0.151193504417335,NA,NA,NA,NA,-8.256671921233647,0,29381,14366,1727860.1032867432,1634248.9675712585,2459.27001953125,1195205.2294921875,0.008482554843570966,0.010345674872225485,0.004673503078699293,1776842.9233322144,-48982.82004547119,-0.027567332712568046,-201135.96661376953
